polyname,bound1,bound2,bound3,bound4,iso,adm1,adm2,thresh,loss_year,area
admin,1,1,1,1,BRA,14,143,50,5,3651320.3516
admin,1,1,1,1,BRA,14,143,10,6,13058.9981854
admin,1,1,1,1,BRA,14,143,25,3,5377.80168469
wdpa,1,1,1,1,BRA,14,143,25,11,3072.19727666
admin,1,1,1,1,BRA,14,143,10,8,20740.1566021
wdpa,1,1,1,1,BRA,14,143,10,1,768.273169617
admin,1,1,1,1,BRA,14,143,15,17,258135.211354
wdpa,1,1,1,1,BRA,14,143,30,3,767.9586240230001
wdpa,1,1,1,1,BRA,14,143,30,17,183603.448767
admin,1,1,1,1,BRA,14,143,20,16,225093.82393699998
admin,1,1,1,1,BRA,14,143,50,3,479359.46446099994
admin,1,1,1,1,BRA,14,143,25,2,6914.12497454
wdpa,1,1,1,1,BRA,14,143,75,17,3232247.24308
wdpa,1,1,1,1,BRA,14,143,75,8,1692782.88913
admin,1,1,1,1,BRA,14,143,15,13,99865.7900752
admin,1,1,1,1,BRA,14,143,75,7,11763841.622000001
landmark,1,1,1,1,BRA,14,143,50,4,7679.67125707
admin,1,1,1,1,BRA,14,143,50,6,780476.584361
landmark,1,1,1,1,BRA,14,143,75,5,1320885.68778
admin,1,1,1,1,BRA,14,143,15,15,422525.766695
wdpa,1,1,1,1,BRA,14,143,50,16,373365.290062
admin,1,1,1,1,BRA,14,143,30,12,634524.84768
admin,1,1,1,1,BRA,14,143,25,15,611507.474019
wdpa,1,1,1,1,BRA,14,143,10,16,30731.0544994
wdpa,1,1,1,1,BRA,14,143,10,12,3840.42262026
wdpa,1,1,1,1,BRA,14,143,0,2,1535.88889447
wdpa,1,1,1,1,BRA,14,143,0,3,768.294616078
wdpa,1,1,1,1,BRA,14,143,25,5,768.2676435489999
landmark,1,1,1,1,BRA,14,143,75,11,744136.4540390001
wdpa,1,1,1,1,BRA,14,143,0,11,11521.0383491
landmark,1,1,1,1,BRA,14,143,75,2,36093.324207699996
admin,1,1,1,1,BRA,14,143,75,8,26290438.6102
admin,1,1,1,1,BRA,14,143,25,12,71443.20434430001
landmark,1,1,1,1,BRA,14,143,0,16,6143.7561608999995
wdpa,1,1,1,1,BRA,14,143,0,16,524716.168958
admin,1,1,1,1,BRA,14,143,30,8,308803.70179200004
admin,1,1,1,1,BRA,14,143,75,11,26425983.3753
wdpa,1,1,1,1,BRA,14,143,50,9,40718.7947165
landmark,1,1,1,1,BRA,14,143,75,12,819402.6574050001
admin,1,1,1,1,BRA,14,143,30,17,1788461.4676
admin,1,1,1,1,BRA,14,143,0,14,3674274.3251300002
admin,1,1,1,1,BRA,14,143,30,7,114461.469399
admin,1,1,1,1,BRA,14,143,50,11,1763774.9925900002
wdpa,1,1,1,1,BRA,14,143,50,14,97557.0706631
admin,1,1,1,1,BRA,14,143,50,9,2556547.43328
wdpa,1,1,1,1,BRA,14,143,30,13,6913.89280906
wdpa,1,1,1,1,BRA,14,143,25,14,6145.62935546
wdpa,1,1,1,1,BRA,14,143,10,5,4609.37177327
wdpa,1,1,1,1,BRA,14,143,0,6,1536.25198049
admin,1,1,1,1,BRA,14,143,10,1,42250.215528
landmark,1,1,1,1,BRA,14,143,50,11,767.965500572
wdpa,1,1,1,1,BRA,14,143,75,5,5335432.17435
admin,1,1,1,1,BRA,14,143,0,7,32264.059102
wdpa,1,1,1,1,BRA,14,143,50,12,182058.727699
wdpa,1,1,1,1,BRA,14,143,75,9,1634724.54675
wdpa,1,1,1,1,BRA,14,143,15,16,30730.6705842
wdpa,1,1,1,1,BRA,14,143,25,8,3073.17064284
landmark,1,1,1,1,BRA,14,143,50,13,2303.91335941
wdpa,1,1,1,1,BRA,14,143,20,14,8450.16829245
admin,1,1,1,1,BRA,14,11,0,11,35332.755213899996
admin,1,1,1,1,BRA,14,11,0,4,137482.907565
admin,1,1,1,1,BRA,14,11,30,7,20740.196133
wdpa,1,1,1,1,BRA,14,11,75,11,254633.258491
admin,1,1,1,1,BRA,14,11,30,2,11520.0544045
admin,1,1,1,1,BRA,14,11,0,8,18431.5464597
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,8,91276.448592
admin,1,1,1,1,BRA,14,11,75,3,56846464.7662
landmark,1,1,1,1,BRA,14,11,0,13,19166.756354099998
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,15,95903.24170419999
wdpa,1,1,1,1,BRA,14,11,0,17,17631.063882799997
wdpa,1,1,1,1,BRA,14,11,50,4,1533.51900462
landmark,1,1,1,1,BRA,14,11,0,1,3839.83669537
admin,1,1,1,1,BRA,14,11,25,16,217366.108469
admin,1,1,1,1,BRA,14,11,10,15,36869.080480900004
wdpa,1,1,1,1,BRA,14,11,75,1,659348.9440479999
landmark,1,1,1,1,BRA,14,11,30,13,766.7511302
ifl_2013,1,1,1,1,BRA,14,11,75,4,87432.43702489999
landmark,1,1,1,1,BRA,14,11,75,15,984011.8535629999
landmark,1,1,1,1,BRA,14,11,50,17,26827.6971313
admin,1,1,1,1,BRA,14,11,25,11,5377.23286975
wdpa,1,1,1,1,BRA,14,11,50,2,766.758422803
landmark,1,1,1,1,BRA,14,11,30,17,8432.59099722
ifl_2013,1,1,1,1,BRA,14,11,75,8,114289.997049
admin,1,1,1,1,BRA,14,11,75,13,42030476.3056
ifl_2013,1,1,1,1,BRA,14,11,75,5,52148.8239764
ifl_2013__landmark,1,1,1,1,BRA,14,11,50,16,3832.69444863
landmark,1,1,1,1,BRA,14,11,15,10,767.96726601
landmark,1,1,1,1,BRA,14,11,75,4,404924.416891
admin,1,1,1,1,BRA,14,11,0,12,318736.755328
wdpa,1,1,1,1,BRA,14,11,0,13,16094.986913499999
admin,1,1,1,1,BRA,14,11,20,14,132876.561764
admin,1,1,1,1,BRA,14,11,15,13,23812.0585076
landmark,1,1,1,1,BRA,14,11,50,12,13805.348966100002
ifl_2013,1,1,1,1,BRA,14,11,50,14,1532.69376834
wdpa,1,1,1,1,BRA,14,11,30,15,3837.57923068
wdpa,1,1,1,1,BRA,14,11,30,16,1534.02427829
landmark,1,1,1,1,BRA,14,11,50,2,767.983103059
ifl_2013,1,1,1,1,BRA,14,11,75,13,213933.70536199998
admin,1,1,1,1,BRA,14,11,50,15,933966.150317
admin,1,1,1,1,BRA,14,11,10,16,135954.517655
admin,1,1,1,1,BRA,14,11,25,3,2304.39032653
admin,1,1,1,1,BRA,14,11,20,6,3072.52301701
landmark,1,1,1,1,BRA,14,11,75,5,233058.88145900003
wdpa,1,1,1,1,BRA,14,11,50,13,11497.3906119
landmark,1,1,1,1,BRA,14,11,75,9,210142.922519
admin,1,1,1,1,BRA,14,11,75,12,135570112.925
admin,1,1,1,1,BRA,14,11,10,6,8449.03889258
landmark,1,1,1,1,BRA,14,11,15,17,766.317152938
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,17,2470126.49152
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,3,53684.67412240001
landmark,1,1,1,1,BRA,14,11,15,1,766.315107037
admin,1,1,1,1,BRA,14,11,0,6,23042.3689572
admin,1,1,1,1,BRA,14,11,75,8,171630891.271
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,9,118886.638042
admin,1,1,1,1,BRA,14,11,25,5,6143.66677808
wdpa,1,1,1,1,BRA,14,11,75,8,504525.383388
admin,1,1,1,1,BRA,14,11,20,12,13826.009896700001
admin,1,1,1,1,BRA,14,11,20,17,157446.922078
ifl_2013,1,1,1,1,BRA,14,11,50,10,1532.70132873
landmark,1,1,1,1,BRA,14,11,30,3,2299.83597699
admin,1,1,1,1,BRA,14,11,0,14,2420183.80794
ifl_2013__wdpa,1,1,1,1,BRA,14,11,50,17,3067.68246024
wdpa,1,1,1,1,BRA,14,11,30,17,8432.59099722
wdpa,1,1,1,1,BRA,14,11,0,3,2298.95467294
admin,1,1,1,1,BRA,14,11,50,1,2161173.0917
ifl_2013__wdpa,1,1,1,1,BRA,14,11,50,16,3832.69444863
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,17,2415647.5087200003
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,3,53684.67412240001
wdpa,1,1,1,1,BRA,14,11,30,13,766.7511302
admin,1,1,1,1,BRA,14,11,15,15,49158.5394918
landmark,1,1,1,1,BRA,14,11,10,14,1534.69476224
admin,1,1,1,1,BRA,14,11,75,10,78010547.2732
ifl_2013,1,1,1,1,BRA,14,11,75,14,1104782.0624799998
admin,1,1,1,1,BRA,14,11,10,9,8448.31235552
admin,1,1,1,1,BRA,14,11,75,4,292627158.893
admin,1,1,1,1,BRA,14,11,15,16,154388.07014300002
landmark,1,1,1,1,BRA,14,11,75,2,140356.377797
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,13,102740.576323
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,4,77462.2540475
wdpa,1,1,1,1,BRA,14,11,75,4,373420.894789
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,9,118886.638042
admin,1,1,1,1,BRA,14,11,30,10,33787.3486522
wdpa,1,1,1,1,BRA,14,11,75,15,1026952.93523
landmark,1,1,1,1,BRA,14,11,75,8,520647.753306
ifl_2013,1,1,1,1,BRA,14,11,75,1,96661.90770319999
wdpa,1,1,1,1,BRA,14,11,50,12,13805.348966100002
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,6,86651.57175619999
admin,1,1,1,1,BRA,14,11,50,4,3581598.0202599997
wdpa,1,1,1,1,BRA,14,11,20,17,1533.50685428
admin,1,1,1,1,BRA,14,11,30,17,1635145.20742
admin,1,1,1,1,BRA,14,11,15,14,129802.119635
landmark,1,1,1,1,BRA,14,11,50,7,3069.05270621
admin,1,1,1,1,BRA,14,11,25,1,31490.216186799997
landmark,1,1,1,1,BRA,14,11,0,12,1534.72365126
wdpa,1,1,1,1,BRA,14,11,30,1,1532.63342874
landmark,1,1,1,1,BRA,14,11,50,15,9207.71049178
admin,1,1,1,1,BRA,14,11,75,14,132266250.517
admin,1,1,1,1,BRA,14,11,0,3,33777.019423000005
wdpa,1,1,1,1,BRA,14,11,75,5,210815.14095899998
wdpa,1,1,1,1,BRA,14,11,0,5,1532.63518249
admin,1,1,1,1,BRA,14,11,15,1,19196.223287099998
wdpa,1,1,1,1,BRA,14,11,75,10,233164.22880500002
wdpa,1,1,1,1,BRA,14,11,50,7,2301.02706028
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,1,70564.973923
wdpa,1,1,1,1,BRA,14,11,50,17,26827.6971313
ifl_2013__wdpa,1,1,1,1,BRA,14,11,50,6,767.092251997
landmark,1,1,1,1,BRA,14,11,30,2,767.983103059
admin,1,1,1,1,BRA,14,11,25,10,2303.39504399
ifl_2013__landmark,1,1,1,1,BRA,14,11,50,17,3067.68246024
admin,1,1,1,1,BRA,14,11,50,2,92917.962824
wdpa,1,1,1,1,BRA,14,11,75,17,3720371.73396
landmark,1,1,1,1,BRA,14,11,25,17,766.31627621
wdpa,1,1,1,1,BRA,14,11,75,16,3762667.19917
admin,1,1,1,1,BRA,14,11,10,5,3838.8269917
admin,1,1,1,1,BRA,14,11,20,5,2303.6721415999996
admin,1,1,1,1,BRA,14,11,75,1,115704456.19600001
wdpa,1,1,1,1,BRA,14,11,75,14,3355141.48616
admin,1,1,1,1,BRA,14,11,10,4,26113.674596200002
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,12,923473.19664
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,7,136529.221359
admin,1,1,1,1,BRA,14,11,20,16,122131.521951
admin,1,1,1,1,BRA,14,11,10,3,4604.69931879
wdpa,1,1,1,1,BRA,14,11,30,14,1534.895773
admin,1,1,1,1,BRA,14,11,0,17,3373235.53735
landmark,1,1,1,1,BRA,14,11,50,1,16111.143421
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,14,930721.9075809999
admin,1,1,1,1,BRA,14,11,75,9,117094062.062
landmark,1,1,1,1,BRA,14,11,75,14,3346718.02835
landmark,1,1,1,1,BRA,14,11,50,5,3068.47903593
admin,1,1,1,1,BRA,14,11,75,11,45922418.1945
admin,1,1,1,1,BRA,14,11,0,15,766557.94921
admin,1,1,1,1,BRA,14,11,10,17,208900.803897
admin,1,1,1,1,BRA,14,11,30,8,132098.6852
admin,1,1,1,1,BRA,14,11,25,8,11518.605568
ifl_2013,1,1,1,1,BRA,14,11,75,12,1048486.14176
landmark,1,1,1,1,BRA,14,11,30,12,6133.57545578
ifl_2013,1,1,1,1,BRA,14,11,75,16,13029732.8128
admin,1,1,1,1,BRA,14,11,20,8,5376.46274798
admin,1,1,1,1,BRA,14,11,75,17,196424957.91
admin,1,1,1,1,BRA,14,11,20,3,4607.65607929
admin,1,1,1,1,BRA,14,11,25,12,29185.7764673
admin,1,1,1,1,BRA,14,11,10,11,5377.13678228
landmark,1,1,1,1,BRA,14,11,50,3,4598.35710343
admin,1,1,1,1,BRA,14,11,0,13,365599.326276
ifl_2013,1,1,1,1,BRA,14,11,30,10,766.351245535
admin,1,1,1,1,BRA,14,11,30,14,1061467.37188
landmark,1,1,1,1,BRA,14,11,50,14,9206.04330118
admin,1,1,1,1,BRA,14,11,50,5,632669.8280260001
landmark,1,1,1,1,BRA,14,11,50,16,16104.658561100001
ifl_2013,1,1,1,1,BRA,14,11,75,11,172578.48109000002
admin,1,1,1,1,BRA,14,11,50,13,305662.098204
admin,1,1,1,1,BRA,14,11,15,3,9981.89510328
admin,1,1,1,1,BRA,14,11,50,10,203495.638672
landmark,1,1,1,1,BRA,14,11,30,10,1535.93590451
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,5,45243.7522354
wdpa,1,1,1,1,BRA,14,11,30,12,6133.57545578
admin,1,1,1,1,BRA,14,11,15,12,25345.856481400002
admin,1,1,1,1,BRA,14,11,30,15,311852.386514
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,1,70564.973923
admin,1,1,1,1,BRA,14,11,15,5,7675.66222745
admin,1,1,1,1,BRA,14,11,10,12,9216.66237582
landmark,1,1,1,1,BRA,14,11,0,3,3066.88541766
landmark,1,1,1,1,BRA,14,11,0,15,7677.68225592
admin,1,1,1,1,BRA,14,11,10,13,13057.8472136
admin,1,1,1,1,BRA,14,11,15,2,767.953898598
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,2,46015.252281
admin,1,1,1,1,BRA,14,11,30,3,123627.22101400001
admin,1,1,1,1,BRA,14,11,50,11,457044.069735
admin,1,1,1,1,BRA,14,11,10,8,6912.49121152
admin,1,1,1,1,BRA,14,11,0,9,24576.491293900002
admin,1,1,1,1,BRA,14,11,0,1,111343.28811099999
admin,1,1,1,1,BRA,14,11,0,7,2304.39164214
admin,1,1,1,1,BRA,14,11,50,17,4555810.84481
admin,1,1,1,1,BRA,14,11,50,16,2916883.7903400003
admin,1,1,1,1,BRA,14,11,10,1,14589.3603852
ifl_2013,1,1,1,1,BRA,14,11,30,14,1532.69842186
landmark,1,1,1,1,BRA,14,11,10,17,766.31569165
wdpa,1,1,1,1,BRA,14,11,15,17,766.317152938
admin,1,1,1,1,BRA,14,11,0,16,3147584.3327599997
admin,1,1,1,1,BRA,14,11,30,11,101390.408476
landmark,1,1,1,1,BRA,14,11,75,16,3934588.655
admin,1,1,1,1,BRA,14,11,50,8,928579.0306530001
landmark,1,1,1,1,BRA,14,11,30,1,3836.5631614
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,10,102009.11564
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,16,2306163.77413
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,13,103507.451863
wdpa,1,1,1,1,BRA,14,11,50,15,9207.71049178
admin,1,1,1,1,BRA,14,11,10,14,111369.356396
ifl_2013,1,1,1,1,BRA,14,11,75,10,125013.857799
admin,1,1,1,1,BRA,14,11,15,17,201224.706989
admin,1,1,1,1,BRA,14,11,20,11,3072.53039057
admin,1,1,1,1,BRA,14,11,30,13,129038.72328699999
admin,1,1,1,1,BRA,14,11,20,4,27650.895292
ifl_2013__landmark,1,1,1,1,BRA,14,11,50,6,767.092251997
ifl_2013,1,1,1,1,BRA,14,11,50,17,3833.99259577
admin,1,1,1,1,BRA,14,11,25,4,33796.814542500004
wdpa,1,1,1,1,BRA,14,11,75,2,130364.72993
admin,1,1,1,1,BRA,14,11,25,14,183566.646024
landmark,1,1,1,1,BRA,14,11,75,12,2858524.72823
ifl_2013,1,1,1,1,BRA,14,11,50,16,9198.20063315
landmark,1,1,1,1,BRA,14,11,50,9,767.923381999
landmark,1,1,1,1,BRA,14,11,30,14,1534.895773
landmark,1,1,1,1,BRA,14,11,75,7,380318.517394
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,4,78229.402324
wdpa,1,1,1,1,BRA,14,11,75,7,424069.827729
admin,1,1,1,1,BRA,14,11,50,14,2695091.08085
ifl_2013,1,1,1,1,BRA,14,11,75,3,69028.82679780001
admin,1,1,1,1,BRA,14,11,0,10,2302.07456709
admin,1,1,1,1,BRA,14,11,15,4,36870.168222800006
wdpa,1,1,1,1,BRA,14,11,75,13,2743856.48556
landmark,1,1,1,1,BRA,14,11,0,14,23802.087078
landmark,1,1,1,1,BRA,14,11,10,1,768.027179964
wdpa,1,1,1,1,BRA,14,11,0,12,766.755993085
admin,1,1,1,1,BRA,14,11,30,16,1162111.16123
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,2,46015.252281
wdpa,1,1,1,1,BRA,14,11,50,6,1533.85202414
ifl_2013,1,1,1,1,BRA,14,11,75,2,83599.07468260001
admin,1,1,1,1,BRA,14,11,50,12,1302470.7343899999
admin,1,1,1,1,BRA,14,11,30,9,145159.524173
admin,1,1,1,1,BRA,14,11,15,11,6144.50479803
ifl_2013,1,1,1,1,BRA,14,11,75,17,10640943.701
ifl_2013,1,1,1,1,BRA,14,11,75,7,167975.778249
landmark,1,1,1,1,BRA,14,11,75,17,3738811.7713599997
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,11,140358.470631
admin,1,1,1,1,BRA,14,11,50,6,725030.235154
landmark,1,1,1,1,BRA,14,11,75,3,800963.357528
wdpa,1,1,1,1,BRA,14,11,75,3,828575.155266
wdpa,1,1,1,1,BRA,14,11,50,1,15343.158564
admin,1,1,1,1,BRA,14,11,75,7,50679895.5184
admin,1,1,1,1,BRA,14,11,50,3,654308.8634970001
landmark,1,1,1,1,BRA,14,11,20,17,1533.50685428
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,10,104311.43735800001
wdpa,1,1,1,1,BRA,14,11,75,6,432398.62810200005
landmark,1,1,1,1,BRA,14,11,75,13,2756149.35413
ifl_2013,1,1,1,1,BRA,14,11,50,6,767.092251997
admin,1,1,1,1,BRA,14,11,15,6,3840.92656078
wdpa,1,1,1,1,BRA,14,11,25,17,766.31627621
admin,1,1,1,1,BRA,14,11,30,4,611384.813538
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,7,135762.600219
landmark,1,1,1,1,BRA,14,11,30,16,2302.01186126
admin,1,1,1,1,BRA,14,11,10,10,1536.23831513
admin,1,1,1,1,BRA,14,11,75,15,55372538.1026
admin,1,1,1,1,BRA,14,11,75,16,152510506.101
admin,1,1,1,1,BRA,14,11,25,17,351767.401531
landmark,1,1,1,1,BRA,14,11,25,1,1536.02116228
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,16,2443525.99849
admin,1,1,1,1,BRA,14,11,25,6,8449.29039862
wdpa,1,1,1,1,BRA,14,11,50,3,5365.11660575
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,8,94345.8223719
admin,1,1,1,1,BRA,14,11,50,7,181268.80839700002
admin,1,1,1,1,BRA,14,11,20,1,13055.859049600002
admin,1,1,1,1,BRA,14,11,15,8,768.081610655
admin,1,1,1,1,BRA,14,11,15,10,1536.02455639
wdpa,1,1,1,1,BRA,14,11,0,15,3070.064879
landmark,1,1,1,1,BRA,14,11,75,6,410933.356874
wdpa,1,1,1,1,BRA,14,11,0,14,5370.89795327
wdpa,1,1,1,1,BRA,14,11,50,16,13032.8483175
landmark,1,1,1,1,BRA,14,11,0,4,767.9341210560001
admin,1,1,1,1,BRA,14,11,30,6,110605.91849000001
wdpa,1,1,1,1,BRA,14,11,15,1,766.315107037
admin,1,1,1,1,BRA,14,11,25,15,52229.009901
landmark,1,1,1,1,BRA,14,11,50,4,768.014304319
landmark,1,1,1,1,BRA,14,11,20,16,767.961573252
ifl_2013,1,1,1,1,BRA,14,11,75,15,1843074.4166
landmark,1,1,1,1,BRA,14,11,30,15,3837.57923068
admin,1,1,1,1,BRA,14,11,50,9,1071434.67111
landmark,1,1,1,1,BRA,14,11,0,5,1532.63518249
admin,1,1,1,1,BRA,14,11,20,15,25347.390581599997
admin,1,1,1,1,BRA,14,11,25,9,6144.0149753999995
landmark,1,1,1,1,BRA,14,11,75,10,313027.418865
landmark,1,1,1,1,BRA,14,11,0,16,33007.1606054
admin,1,1,1,1,BRA,14,11,25,13,26875.530592299998
wdpa,1,1,1,1,BRA,14,11,75,12,2898413.7779
admin,1,1,1,1,BRA,14,11,20,10,1536.35309589
admin,1,1,1,1,BRA,14,11,25,7,768.3031323639999
admin,1,1,1,1,BRA,14,11,0,2,4608.76866566
landmark,1,1,1,1,BRA,14,11,50,13,11497.3906119
admin,1,1,1,1,BRA,14,11,20,9,5375.83664479
ifl_2013,1,1,1,1,BRA,14,11,75,9,138063.246261
ifl_2013,1,1,1,1,BRA,14,11,75,6,110431.08981500001
wdpa,1,1,1,1,BRA,14,11,10,14,766.7511302
landmark,1,1,1,1,BRA,14,11,75,1,697761.395557
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,12,921940.836576
admin,1,1,1,1,BRA,14,11,30,1,430835.98608500004
landmark,1,1,1,1,BRA,14,11,75,11,307642.006355
landmark,1,1,1,1,BRA,14,11,50,8,2301.50543286
admin,1,1,1,1,BRA,14,11,15,9,7680.32523552
wdpa,1,1,1,1,BRA,14,11,50,8,1533.51765528
landmark,1,1,1,1,BRA,14,11,0,17,18399.0015743
ifl_2013__landmark,1,1,1,1,BRA,14,11,75,14,929187.9584280001
wdpa,1,1,1,1,BRA,14,11,50,14,6133.95223286
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,15,107408.489616
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,5,45243.7522354
admin,1,1,1,1,BRA,14,11,75,2,23271348.7032
admin,1,1,1,1,BRA,14,11,30,5,122843.86133399999
wdpa,1,1,1,1,BRA,14,11,50,5,1532.63605907
wdpa,1,1,1,1,BRA,14,11,10,17,766.31569165
landmark,1,1,1,1,BRA,14,11,50,6,767.092251997
admin,1,1,1,1,BRA,14,11,75,5,98221883.8421
admin,1,1,1,1,BRA,14,11,30,12,238832.020388
admin,1,1,1,1,BRA,14,11,0,5,23029.3556406
admin,1,1,1,1,BRA,14,11,75,6,151372671.556
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,6,86651.57175619999
wdpa,1,1,1,1,BRA,14,11,75,9,227024.27352
admin,1,1,1,1,BRA,14,11,20,13,8448.34843521
ifl_2013__wdpa,1,1,1,1,BRA,14,11,75,11,143426.40623
wdpa,1,1,1,1,BRA,14,11,0,16,10736.1617236
wdpa,1,1,1,1,BRA,14,11,30,3,2299.83597699
admin,1,1,1,1,BRA,14,25,50,10,3040115.5544
admin,1,1,1,1,BRA,14,25,15,9,63760.654489199995
ifl_2013__landmark,1,1,1,1,BRA,14,25,75,17,116696.280208
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,5,85983.65330830001
admin,1,1,1,1,BRA,14,25,20,1,67602.68818489999
admin,1,1,1,1,BRA,14,25,10,7,25345.6155292
ifl_2013__landmark,1,1,1,1,BRA,14,25,75,15,110547.412696
admin,1,1,1,1,BRA,14,25,15,15,268860.48795100005
admin,1,1,1,1,BRA,14,25,0,1,418665.884865
wdpa,1,1,1,1,BRA,14,25,50,15,2302.95718192
ifl_2013__landmark,1,1,1,1,BRA,14,25,75,11,173503.824747
ifl_2013,1,1,1,1,BRA,14,25,75,3,50669.9784897
admin,1,1,1,1,BRA,14,25,75,9,126194147.332
admin,1,1,1,1,BRA,14,25,25,12,86033.08641619999
landmark,1,1,1,1,BRA,14,25,75,5,142026.787635
admin,1,1,1,1,BRA,14,25,20,8,9985.75212465
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,13,67562.4491189
admin,1,1,1,1,BRA,14,25,15,11,19203.520345400004
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,15,110547.412696
admin,1,1,1,1,BRA,14,25,0,16,7357615.74787
admin,1,1,1,1,BRA,14,25,0,3,44552.112249
ifl_2013,1,1,1,1,BRA,14,25,75,14,191933.5949
ifl_2013__wdpa,1,1,1,1,BRA,14,25,50,16,767.68935104
wdpa,1,1,1,1,BRA,14,25,20,16,1535.30812817
admin,1,1,1,1,BRA,14,25,75,11,33675574.9331
admin,1,1,1,1,BRA,14,25,30,14,1772136.8249700002
admin,1,1,1,1,BRA,14,25,0,5,410199.482252
admin,1,1,1,1,BRA,14,25,25,17,566867.024356
admin,1,1,1,1,BRA,14,25,75,13,20264373.8003
landmark,1,1,1,1,BRA,14,25,50,10,767.8860742019999
admin,1,1,1,1,BRA,14,25,50,2,2728260.9953799997
admin,1,1,1,1,BRA,14,25,15,6,6913.70108769
landmark,1,1,1,1,BRA,14,25,50,7,767.719996944
admin,1,1,1,1,BRA,14,25,10,3,3840.15896654
wdpa,1,1,1,1,BRA,14,25,75,4,370807.776652
ifl_2013__landmark,1,1,1,1,BRA,14,25,30,14,767.743160959
wdpa,1,1,1,1,BRA,14,25,75,7,142798.314908
ifl_2013,1,1,1,1,BRA,14,25,75,10,265635.826014
wdpa,1,1,1,1,BRA,14,25,75,5,139722.90818
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,10,264098.921089
wdpa,1,1,1,1,BRA,14,25,75,2,256418.818862
wdpa,1,1,1,1,BRA,14,25,75,16,5101845.15244
admin,1,1,1,1,BRA,14,25,15,10,46085.1790678
admin,1,1,1,1,BRA,14,25,20,14,216618.47776900002
ifl_2013,1,1,1,1,BRA,14,25,75,4,244906.94526999997
wdpa,1,1,1,1,BRA,14,25,25,15,767.6203781360001
admin,1,1,1,1,BRA,14,25,0,12,691375.36335
admin,1,1,1,1,BRA,14,25,20,3,8448.29685404
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,7,101342.3489
landmark,1,1,1,1,BRA,14,25,75,16,4700366.30588
admin,1,1,1,1,BRA,14,25,15,5,79116.5225781
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,2,223407.94101999997
ifl_2013__wdpa,1,1,1,1,BRA,14,25,50,14,8445.11737952
ifl_2013__landmark,1,1,1,1,BRA,14,25,50,14,8445.11737952
wdpa,1,1,1,1,BRA,14,25,75,10,442967.269646
wdpa,1,1,1,1,BRA,14,25,75,1,363115.82947
admin,1,1,1,1,BRA,14,25,25,14,309567.931893
admin,1,1,1,1,BRA,14,25,15,14,275778.368133
wdpa,1,1,1,1,BRA,14,25,30,14,767.743160959
ifl_2013__landmark,1,1,1,1,BRA,14,25,75,4,242601.64972
admin,1,1,1,1,BRA,14,25,75,4,85654778.9952
admin,1,1,1,1,BRA,14,25,15,16,494670.254737
landmark,1,1,1,1,BRA,14,25,75,15,290945.730362
wdpa,1,1,1,1,BRA,14,25,50,16,17655.735526099998
ifl_2013__wdpa,1,1,1,1,BRA,14,25,30,14,767.743160959
wdpa,1,1,1,1,BRA,14,25,15,16,767.647310277
ifl_2013,1,1,1,1,BRA,14,25,75,9,232629.180494
admin,1,1,1,1,BRA,14,25,75,1,133330463.615
landmark,1,1,1,1,BRA,14,25,15,16,767.647310277
ifl_2013__wdpa,1,1,1,1,BRA,14,25,75,6,61415.3921235
